ING; №   Накл.;Дата продажи; №  п/п;Артикул+Название;Кол-во;Фирма;Витр;Work;Метка;Учет;Ost_Old;Ost_New;Baza_Old;;;Baza_new;;
4081;16589;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4144;16589;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4082;16589;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4016;16589;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4831;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4832;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4842;16590;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4180;16590;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4181;16590;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4835;16590;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4186;16590;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4000;16590;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4026;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4003;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4088;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4094;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4095;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4847;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4096;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4838;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4099;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4853;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4110;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4852;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4862;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4857;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4040;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4120;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4222;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4066;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4014;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4121;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4123;16590;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;16590;28.03.2019;;;20;D+Z;;;бн;;;;;;;;;
614;16593;28.03.2019;;;3;D+Z;;;бн;;;;;;;;;
615;16593;28.03.2019;;;4;D+Z;;;бн;;;;;;;;;
1256;16594;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
1257;16594;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
1243;16594;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
1082;16594;28.03.2019;;;30;D+Z;;;бн;;;;;;;;;
1834;16594;28.03.2019;;;30;D+Z;;;бн;;;;;;;;;
1835;16594;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
1832;16594;28.03.2019;;;20;D+Z;;;бн;;;;;;;;;
1856;16594;28.03.2019;;;30;D+Z;;;бн;;;;;;;;;
3010;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4067;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4823;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4003;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4096;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4861;16599;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2538;16599;28.03.2019;;;3;D+Z;;;бн;;;;;;;;;
4828;16600;28.03.2019;;;3;D+Z;;;бн;;;;;;;;;
4823;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4835;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4002;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4822;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4219;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4081;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4143;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4060;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4830;16600;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
5118;16600;28.03.2019;;;1;D+Z;;;бн;;;;;;;;;
5119;16600;28.03.2019;;;1;D+Z;;;бн;;;;;;;;;
2578;16600;28.03.2019;;;1;D+Z;;;бн;;;;;;;;;
2577;16600;28.03.2019;;;1;D+Z;;;бн;;;;;;;;;
4823;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4824;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4069;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4181;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4182;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4183;16601;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4184;16601;28.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4185;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4835;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4186;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4022;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4025;16601;28.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4048;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4034;16601;28.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4143;16601;28.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4144;16601;28.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4118;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4061;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4176;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4177;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4178;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4811;16601;28.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;16601;28.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4145;16610;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4017;16610;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4045;16610;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4225;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4067;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4858;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4859;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4860;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4054;16612;01.04.2019;;;50;D+Z;;;бн;;;;;;;;;
4055;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4068;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
3099;16612;01.04.2019;;;100;D+Z;;;бн;;;;;;;;;
4021;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4831;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4046;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4145;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4056;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4124;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4832;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4842;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4069;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4180;16612;01.04.2019;;;90;D+Z;;;бн;;;;;;;;;
4181;16612;01.04.2019;;;45;D+Z;;;бн;;;;;;;;;
4182;16612;01.04.2019;;;160;D+Z;;;бн;;;;;;;;;
4183;16612;01.04.2019;;;160;D+Z;;;бн;;;;;;;;;
4184;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4185;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4835;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4186;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4210;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4022;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4023;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4000;16612;01.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4024;16612;01.04.2019;;;100;D+Z;;;бн;;;;;;;;;
4822;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4833;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4834;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4028;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4025;16612;01.04.2019;;;100;D+Z;;;бн;;;;;;;;;
4026;16612;01.04.2019;;;45;D+Z;;;бн;;;;;;;;;
4844;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4845;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4029;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4030;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4003;16612;01.04.2019;;;50;D+Z;;;бн;;;;;;;;;
4085;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4086;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4087;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4088;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4089;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4172;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4090;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4093;16612;01.04.2019;;;60;D+Z;;;бн;;;;;;;;;
4004;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4091;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4092;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4147;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4847;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4836;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4851;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4005;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4097;16612;01.04.2019;;;40;D+Z;;;бн;;;;;;;;;
4837;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4838;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4839;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4134;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4099;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4150;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4136;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4107;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4047;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4151;16612;01.04.2019;;;50;D+Z;;;бн;;;;;;;;;
4048;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4079;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4008;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4152;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4137;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4808;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4007;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4109;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4110;16612;01.04.2019;;;40;D+Z;;;бн;;;;;;;;;
4139;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4035;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4218;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4219;16612;01.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4070;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4057;16612;01.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4141;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4032;16612;01.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4033;16612;01.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4034;16612;01.04.2019;;;50;D+Z;;;бн;;;;;;;;;
4112;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4113;16612;01.04.2019;;;25;D+Z;;;бн;;;;;;;;;
4058;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4036;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4072;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4059;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4115;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4037;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4051;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4052;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4081;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4143;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4144;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4053;16612;01.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4082;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4159;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4060;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4118;16612;01.04.2019;;;40;D+Z;;;бн;;;;;;;;;
4214;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4016;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4117;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4073;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4061;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4809;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4017;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4825;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4861;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4074;16612;01.04.2019;;;80;D+Z;;;бн;;;;;;;;;
4062;16612;01.04.2019;;;200;D+Z;;;бн;;;;;;;;;
4119;16612;01.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4862;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4077;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4018;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4019;16612;01.04.2019;;;25;D+Z;;;бн;;;;;;;;;
4840;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4841;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4863;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4011;16612;01.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4066;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4042;16612;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4043;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4014;16612;01.04.2019;;;40;D+Z;;;бн;;;;;;;;;
4217;16612;01.04.2019;;;60;D+Z;;;бн;;;;;;;;;
4045;16612;01.04.2019;;;40;D+Z;;;бн;;;;;;;;;
4121;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4122;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4083;16612;01.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4179;16612;01.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4209;16612;01.04.2019;;;400;D+Z;;;бн;;;;;;;;;
4145;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4084;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4824;16613;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4842;16613;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4210;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4211;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4000;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4024;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4813;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4070;16613;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4057;16613;29.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4141;16613;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4058;16613;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;16613;29.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4060;16613;29.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4179;16613;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4829;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1343;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2107;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1244;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1375;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1376;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1377;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1078;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1681;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2555;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4865;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2373;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1710;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1759;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1716;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1750;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2132;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1732;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1733;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1991;16614;29.03.2019;;;5;D+Z;;;бн;;;;;;;;;
614;16246/202;04.03.2019;;;1;D+Z;;;бн;;;;;;;;;
4021;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4842;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4181;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4183;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4000;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4003;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4005;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4006;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4837;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4105;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4216;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4121;16355/212;14.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4209;16355/212;14.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4046;16535/217;25.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4084;16535/217;25.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4824;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4180;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4001;16532;01.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4002;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4844;16535/217;25.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4050;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4218;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4219;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4220;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4861;16535/217;25.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4862;16535/217;25.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4222;16535/217;25.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4066;16535/217;25.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4014;16535/217;25.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4216;16535/217;25.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4045;16535/217;25.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4121;16535/217;25.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4209;16535/217;25.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4830;16535/217;25.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4067;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4054;16637;02.04.2019;;;25;D+Z;;;бн;;;;;;;;;
4068;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4145;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;16637;02.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4183;16637;02.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4023;16637;02.04.2019;;;25;D+Z;;;бн;;;;;;;;;
4000;16637;02.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4213;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4808;16637;02.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4058;16637;02.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4073;16637;02.04.2019;;;25;D+Z;;;бн;;;;;;;;;
4061;16637;02.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4074;16637;02.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4062;16637;02.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4177;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4224;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4018;16637;02.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4019;16637;02.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4179;16637;02.04.2019;;;10;D+Z;;;бн;;;;;;;;;
2092;16652;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
2230;16652;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
2580;16652;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
2581;16652;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
1683;16652;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4054;16652;03.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4055;16652;03.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4824;16652;03.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4842;16652;03.04.2019;;;35;D+Z;;;бн;;;;;;;;;
4180;16652;03.04.2019;;;30;D+Z;;;бн;;;;;;;;;
4182;16652;03.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4022;16652;03.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4000;16652;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4002;16652;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4822;16652;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4070;16652;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4057;16652;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4861;16652;03.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4075;16652;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;16652;03.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4209;16652;03.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4225;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4067;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4055;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
3099;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4046;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4145;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4056;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4125;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4084;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4823;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4824;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4842;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4180;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4182;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4183;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4022;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4000;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4002;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4109;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;16653;03.04.2019;;;15;D+Z;;;бн;;;;;;;;;
4218;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4057;16653;03.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4033;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4034;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4061;16653;03.04.2019;;;20;D+Z;;;бн;;;;;;;;;
4861;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4074;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4119;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4176;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4177;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4178;16653;03.04.2019;;;10;D+Z;;;бн;;;;;;;;;
4862;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4065;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
4217;16653;03.04.2019;;;5;D+Z;;;бн;;;;;;;;;
